alpha_beta,track,split,metric,value
"a=32,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,AUC,0.9081111241607424
"a=32,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,Accuracy,0.9087579834820424
"a=32,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,MAE,0.1154618346303253
"a=32,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,VALID,Pearson,0.7780406897917066
"a=32,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,VALID,Spearman,0.6459621674559612
"a=32,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,VALID,AUC,0.9056995474244974
"a=32,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,VALID,Accuracy,0.9011109989339874
"a=32,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,VALID,MAE,0.1211566295810928
"a=32,b=32",GSM5652176_Adipocytes-Z000000T7,TEST,Pearson,0.8204536480522991
"a=32,b=32",GSM5652176_Adipocytes-Z000000T7,TEST,Spearman,0.7094966949345329
"a=32,b=32",GSM5652176_Adipocytes-Z000000T7,TEST,AUC,0.9106310594407936
"a=32,b=32",GSM5652176_Adipocytes-Z000000T7,TEST,Accuracy,0.9102902693929704
"a=32,b=32",GSM5652176_Adipocytes-Z000000T7,TEST,MAE,0.1068087839352867
"a=32,b=32",GSM5652179_Aorta-Endothel-Z00000422,TEST,Pearson,0.7862188608126846
"a=32,b=32",GSM5652179_Aorta-Endothel-Z00000422,TEST,Spearman,0.698725385747442
"a=32,b=32",GSM5652179_Aorta-Endothel-Z00000422,TEST,AUC,0.8977575171422899
"a=32,b=32",GSM5652179_Aorta-Endothel-Z00000422,TEST,Accuracy,0.8839584476442089
"a=32,b=32",GSM5652179_Aorta-Endothel-Z00000422,TEST,MAE,0.1240496558289056
"a=32,b=32",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,Pearson,0.8010809065310959
"a=32,b=32",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,Spearman,0.6389386636474833
"a=32,b=32",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,AUC,0.908175670241177
"a=32,b=32",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,Accuracy,0.9174473540753901
"a=32,b=32",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,MAE,0.1108161198970733
"a=32,b=32",GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Pearson,0.8173319040147752
"a=32,b=32",GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Spearman,0.7182827802877366
"a=32,b=32",GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,AUC,0.9060010502960588
"a=32,b=32",GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Accuracy,0.9088123152412171
"a=32,b=32",GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,MAE,0.1039400720975838
"a=32,b=32",GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Pearson,0.7225243341942671
"a=32,b=32",GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Spearman,0.6862533700679003
"a=32,b=32",GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,AUC,0.8563317571236575
"a=32,b=32",GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Accuracy,0.7846954669744117
"a=32,b=32",GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,MAE,0.1693586807653711
"a=32,b=32",GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Pearson,0.7880642649581844
"a=32,b=32",GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Spearman,0.6977861291147723
"a=32,b=32",GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,AUC,0.894637922884946
"a=32,b=32",GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Accuracy,0.8855316720839012
"a=32,b=32",GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,MAE,0.1218643961812328
"a=32,b=32",GSM5652205_Skeletal-Muscle-Z00000427,TEST,Pearson,0.805637374907478
"a=32,b=32",GSM5652205_Skeletal-Muscle-Z00000427,TEST,Spearman,0.6946374855601118
"a=32,b=32",GSM5652205_Skeletal-Muscle-Z00000427,TEST,AUC,0.8982450456970882
"a=32,b=32",GSM5652205_Skeletal-Muscle-Z00000427,TEST,Accuracy,0.9052349886564154
"a=32,b=32",GSM5652205_Skeletal-Muscle-Z00000427,TEST,MAE,0.1106500339801443
"a=32,b=32",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Pearson,0.7613694439851918
"a=32,b=32",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Spearman,0.711667755565064
"a=32,b=32",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,AUC,0.8740469453210662
"a=32,b=32",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Accuracy,0.8178157547131083
"a=32,b=32",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,MAE,0.1396347638888479
"a=32,b=32",GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Pearson,0.7147249602134076
"a=32,b=32",GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Spearman,0.5228192023581588
"a=32,b=32",GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,AUC,0.8653576786717653
"a=32,b=32",GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Accuracy,0.8901074373646812
"a=32,b=32",GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,MAE,0.1583470724216482
"a=32,b=32",GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Pearson,0.7683974247661585
"a=32,b=32",GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Spearman,0.7298144713755522
"a=32,b=32",GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,AUC,0.8828861395725214
"a=32,b=32",GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Accuracy,0.8363042701677204
"a=32,b=32",GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,MAE,0.142600214201575
"a=32,b=32",GSM5652219_Oligodendrocytes-Z000000TK,TEST,Pearson,0.8084514418492347
"a=32,b=32",GSM5652219_Oligodendrocytes-Z000000TK,TEST,Spearman,0.5981749238186733
"a=32,b=32",GSM5652219_Oligodendrocytes-Z000000TK,TEST,AUC,0.913041054072845
"a=32,b=32",GSM5652219_Oligodendrocytes-Z000000TK,TEST,Accuracy,0.9277382965580793
"a=32,b=32",GSM5652219_Oligodendrocytes-Z000000TK,TEST,MAE,0.1023025260057414
"a=32,b=32",GSM5652223_Cortex-Neuron-Z000000TF,TEST,Pearson,0.8282764113727956
"a=32,b=32",GSM5652223_Cortex-Neuron-Z000000TF,TEST,Spearman,0.6218498655745163
"a=32,b=32",GSM5652223_Cortex-Neuron-Z000000TF,TEST,AUC,0.9177063962515434
"a=32,b=32",GSM5652223_Cortex-Neuron-Z000000TF,TEST,Accuracy,0.9427503662987328
"a=32,b=32",GSM5652223_Cortex-Neuron-Z000000TF,TEST,MAE,0.09335136712946165
"a=32,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,Pearson,0.7900311216032269
"a=32,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,Spearman,0.6699567378672919
"a=32,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,AUC,0.8994382574018562
"a=32,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,Accuracy,0.9036485969943195
"a=32,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,MAE,0.1162788436833319
"a=32,b=32",GSM5652239_Pancreas-Duct-Z0000043T,TEST,Pearson,0.7920098764050704
"a=32,b=32",GSM5652239_Pancreas-Duct-Z0000043T,TEST,Spearman,0.6068686748332571
"a=32,b=32",GSM5652239_Pancreas-Duct-Z0000043T,TEST,AUC,0.9064405913408665
"a=32,b=32",GSM5652239_Pancreas-Duct-Z0000043T,TEST,Accuracy,0.9183238169979088
"a=32,b=32",GSM5652239_Pancreas-Duct-Z0000043T,TEST,MAE,0.1100294710258504
"a=32,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Pearson,0.7620093248424246
"a=32,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Spearman,0.7017723508112477
"a=32,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,AUC,0.8849420690808576
"a=32,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Accuracy,0.8461960003844244
"a=32,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,MAE,0.1449269577570239
"a=32,b=32",GSM5652247_Pancreas-Delta-Z00000451,TEST,Pearson,0.7859176885636944
"a=32,b=32",GSM5652247_Pancreas-Delta-Z00000451,TEST,Spearman,0.6273719908371671
"a=32,b=32",GSM5652247_Pancreas-Delta-Z00000451,TEST,AUC,0.9026950528316771
"a=32,b=32",GSM5652247_Pancreas-Delta-Z00000451,TEST,Accuracy,0.9144897041720036
"a=32,b=32",GSM5652247_Pancreas-Delta-Z00000451,TEST,MAE,0.1187237916457641
"a=32,b=32",GSM5652250_Pancreas-Beta-Z00000452,TEST,Pearson,0.7860752719118039
"a=32,b=32",GSM5652250_Pancreas-Beta-Z00000452,TEST,Spearman,0.6069507016654139
"a=32,b=32",GSM5652250_Pancreas-Beta-Z00000452,TEST,AUC,0.9012891667710795
"a=32,b=32",GSM5652250_Pancreas-Beta-Z00000452,TEST,Accuracy,0.9202421003278736
"a=32,b=32",GSM5652250_Pancreas-Beta-Z00000452,TEST,MAE,0.1134347729305456
"a=32,b=32",GSM5652253_Pancreas-Alpha-Z00000453,TEST,Pearson,0.7877392966690713
"a=32,b=32",GSM5652253_Pancreas-Alpha-Z00000453,TEST,Spearman,0.6460968901785981
"a=32,b=32",GSM5652253_Pancreas-Alpha-Z00000453,TEST,AUC,0.9009371842919559
"a=32,b=32",GSM5652253_Pancreas-Alpha-Z00000453,TEST,Accuracy,0.9170173564258548
"a=32,b=32",GSM5652253_Pancreas-Alpha-Z00000453,TEST,MAE,0.1153814429317402
"a=32,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Pearson,0.8004849976788448
"a=32,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Spearman,0.5997173448219286
"a=32,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,AUC,0.9068296977962769
"a=32,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Accuracy,0.926211667344749
"a=32,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,MAE,0.1052024808201352
"a=32,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Pearson,0.7968518796659827
"a=32,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Spearman,0.6275181312110752
"a=32,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,AUC,0.9093662021325669
"a=32,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Accuracy,0.9099461116882417
"a=32,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,MAE,0.1150220004483867
"a=32,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Pearson,0.7343548115864703
"a=32,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Spearman,0.594004906570572
"a=32,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,AUC,0.8785486919745675
"a=32,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Accuracy,0.8638772765571326
"a=32,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,MAE,0.1536614126540712
"a=32,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Pearson,0.7836574896307555
"a=32,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Spearman,0.7337464868189927
"a=32,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,AUC,0.8792339483879178
"a=32,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Accuracy,0.8248556055410846
"a=32,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,MAE,0.1062740686143375
"a=32,b=32",GSM5652277_Blood-T-CD3-Z000000TV,TEST,Pearson,0.808048306189773
"a=32,b=32",GSM5652277_Blood-T-CD3-Z000000TV,TEST,Spearman,0.706049263377405
"a=32,b=32",GSM5652277_Blood-T-CD3-Z000000TV,TEST,AUC,0.9064019030279687
"a=32,b=32",GSM5652277_Blood-T-CD3-Z000000TV,TEST,Accuracy,0.919359186085911
"a=32,b=32",GSM5652277_Blood-T-CD3-Z000000TV,TEST,MAE,0.1031598576966585
"a=32,b=32",GSM5652299_Blood-NK-Z000000TM,TEST,Pearson,0.8109810753723065
"a=32,b=32",GSM5652299_Blood-NK-Z000000TM,TEST,Spearman,0.6143504354808565
"a=32,b=32",GSM5652299_Blood-NK-Z000000TM,TEST,AUC,0.9078607206878688
"a=32,b=32",GSM5652299_Blood-NK-Z000000TM,TEST,Accuracy,0.9378691633814097
"a=32,b=32",GSM5652299_Blood-NK-Z000000TM,TEST,MAE,0.09479686797497001
"a=32,b=32",GSM5652302_Blood-Monocytes-Z000000TP,TEST,Pearson,0.8050599012589551
"a=32,b=32",GSM5652302_Blood-Monocytes-Z000000TP,TEST,Spearman,0.5797197993429857
"a=32,b=32",GSM5652302_Blood-Monocytes-Z000000TP,TEST,AUC,0.9121982852417145
"a=32,b=32",GSM5652302_Blood-Monocytes-Z000000TP,TEST,Accuracy,0.9344389315956064
"a=32,b=32",GSM5652302_Blood-Monocytes-Z000000TP,TEST,MAE,0.1029864523162331
"a=32,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,Pearson,0.8067707205767906
"a=32,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,Spearman,0.6353122780639553
"a=32,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,AUC,0.9120029521996655
"a=32,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,Accuracy,0.9327797168571818
"a=32,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,MAE,0.1001826513740207
"a=32,b=32",GSM5652317_Blood-B-Z000000UB,TEST,Pearson,0.7976647110070975
"a=32,b=32",GSM5652317_Blood-B-Z000000UB,TEST,Spearman,0.6551021915532139
"a=32,b=32",GSM5652317_Blood-B-Z000000UB,TEST,AUC,0.9022825073111306
"a=32,b=32",GSM5652317_Blood-B-Z000000UB,TEST,Accuracy,0.9241073926321226
"a=32,b=32",GSM5652317_Blood-B-Z000000UB,TEST,MAE,0.1071020350527965
"a=32,b=32",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,Pearson,0.7973757645819719
"a=32,b=32",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,Spearman,0.6728023949473511
"a=32,b=32",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,AUC,0.905879639133596
"a=32,b=32",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,Accuracy,0.9041425010036728
"a=32,b=32",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,MAE,0.1137222737721253
"a=32,b=32",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,Pearson,0.7906004296335641
"a=32,b=32",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,Spearman,0.7148250489923831
"a=32,b=32",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,AUC,0.9008204902945732
"a=32,b=32",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,Accuracy,0.8787030308986682
"a=32,b=32",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,MAE,0.1285331903065972
"a=32,b=32",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,Pearson,0.8030053381546489
"a=32,b=32",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,Spearman,0.6687621411008349
"a=32,b=32",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,AUC,0.9101502325387208
"a=32,b=32",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,Accuracy,0.9077398718621079
"a=32,b=32",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,MAE,0.1140435081610129
"a=32,b=32",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,Pearson,0.8097216561216649
"a=32,b=32",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,Spearman,0.6805487984093976
"a=32,b=32",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,AUC,0.9146070304249536
"a=32,b=32",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,Accuracy,0.911142861396924
"a=32,b=32",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,MAE,0.1095036990649941
"a=32,b=32",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,Pearson,0.7866113839114247
"a=32,b=32",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,Spearman,0.6945701719866878
"a=32,b=32",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,AUC,0.9041674915555945
"a=32,b=32",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,Accuracy,0.8891742616758311
"a=32,b=32",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,MAE,0.1265961075702105
"a=32,b=32",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,Pearson,0.8054503309455288
"a=32,b=32",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,Spearman,0.645191273489195
"a=32,b=32",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,AUC,0.9136219834634138
"a=32,b=32",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,Accuracy,0.9168045053005311
"a=32,b=32",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,MAE,0.108683379862234
"a=32,b=32",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,Pearson,0.791730718878092
"a=32,b=32",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,Spearman,0.5957844425805925
"a=32,b=32",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,AUC,0.9096681229926565
"a=32,b=32",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,Accuracy,0.9188250207610964
"a=32,b=32",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,MAE,0.1126129299893204
"a=32,b=32",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,Pearson,0.8133678217530402
"a=32,b=32",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,Spearman,0.6879166931911348
"a=32,b=32",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,AUC,0.9137028280915849
"a=32,b=32",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,Accuracy,0.9106078947326172
"a=32,b=32",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,MAE,0.1079359906777417
"a=32,b=32",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,Pearson,0.7950229889541358
"a=32,b=32",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,Spearman,0.6269495632580128
"a=32,b=32",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,AUC,0.9094418145978271
"a=32,b=32",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,Accuracy,0.9106111921854629
"a=32,b=32",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,MAE,0.1163992634868297
"a=32,b=32",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,Pearson,0.7930095355383578
"a=32,b=32",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,Spearman,0.6928017889406635
"a=32,b=32",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,AUC,0.9043438966075964
"a=32,b=32",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,Accuracy,0.8936369140760063
"a=32,b=32",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,MAE,0.1212810567753607
"a=32,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,Pearson,0.787800885019718
"a=32,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,Spearman,0.6624013060283951
"a=32,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,AUC,0.9066287465404484
"a=32,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,Accuracy,0.9041010725498229
"a=32,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,MAE,0.1183612183421864
"a=32,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,Pearson,0.7772583184694878
"a=32,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,Spearman,0.6694731013974787
"a=32,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,AUC,0.9047652117380144
"a=32,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,Accuracy,0.895206258752923
"a=32,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,MAE,0.1232982777195318
"a=32,b=32",Adipocytes,CST,Pearson,0.2203018709156545
"a=32,b=32",Adipocytes,CST,Spearman,0.2239931907474582
"a=32,b=32",Adipocytes,CST,AUC,0.784070796460177
"a=32,b=32",Adipocytes,CST,Accuracy,0.1796875
"a=32,b=32",Adipocytes,CST,MAE,0.431119831133401
"a=32,b=32",Aorta-Endothel,CST,Pearson,0.5280883176479627
"a=32,b=32",Aorta-Endothel,CST,Spearman,0.5356998817080325
"a=32,b=32",Aorta-Endothel,CST,AUC,0.7893380526577248
"a=32,b=32",Aorta-Endothel,CST,Accuracy,0.3895582329317269
"a=32,b=32",Aorta-Endothel,CST,MAE,0.3646784308609594
"a=32,b=32",Aorta-Smooth-Muscle,CST,Pearson,0.3304348576517365
"a=32,b=32",Aorta-Smooth-Muscle,CST,Spearman,0.3322795297041393
"a=32,b=32",Aorta-Smooth-Muscle,CST,AUC,0.6929900067181727
"a=32,b=32",Aorta-Smooth-Muscle,CST,Accuracy,0.5213523131672598
"a=32,b=32",Aorta-Smooth-Muscle,CST,MAE,0.2032299720586089
"a=32,b=32",Bladder-Epithelial,CST,Pearson,0.2792404757270724
"a=32,b=32",Bladder-Epithelial,CST,Spearman,0.319471502604229
"a=32,b=32",Bladder-Epithelial,CST,AUC,0.6270873786407767
"a=32,b=32",Bladder-Epithelial,CST,Accuracy,0.2065868263473054
"a=32,b=32",Bladder-Epithelial,CST,MAE,0.5324502606669853
"a=32,b=32",Blood-B,CST,Pearson,0.2052777719294003
"a=32,b=32",Blood-B,CST,Spearman,0.2627990703019363
"a=32,b=32",Blood-B,CST,AUC,0.575
"a=32,b=32",Blood-B,CST,Accuracy,0.06527415143603134
"a=32,b=32",Blood-B,CST,MAE,0.694827572527699
"a=32,b=32",Blood-Granulocytes,CST,Pearson,0.3681660838215621
"a=32,b=32",Blood-Granulocytes,CST,Spearman,0.3740587893427855
"a=32,b=32",Blood-Granulocytes,CST,AUC,0.8225138121546961
"a=32,b=32",Blood-Granulocytes,CST,Accuracy,0.2371007371007371
"a=32,b=32",Blood-Granulocytes,CST,MAE,0.5717973610985777
"a=32,b=32",Blood-Monocytes,CST,Pearson,0.3028061277984721
"a=32,b=32",Blood-Monocytes,CST,Spearman,0.3277813749296282
"a=32,b=32",Blood-Monocytes,CST,AUC,0.6556547619047619
"a=32,b=32",Blood-Monocytes,CST,Accuracy,0.2671480144404332
"a=32,b=32",Blood-Monocytes,CST,MAE,0.5272384693153498
"a=32,b=32",Blood-NK,CST,Pearson,0.3442916790351036
"a=32,b=32",Blood-NK,CST,Spearman,0.4937289928936475
"a=32,b=32",Blood-NK,CST,AUC,0.7402761104441776
"a=32,b=32",Blood-NK,CST,Accuracy,0.1556122448979592
"a=32,b=32",Blood-NK,CST,MAE,0.5988098600195074
"a=32,b=32",Blood-T-CD3,CST,Pearson,0.08749772322591437
"a=32,b=32",Blood-T-CD3,CST,Spearman,0.05689089454961169
"a=32,b=32",Blood-T-CD3,CST,AUC,0.5806168831168831
"a=32,b=32",Blood-T-CD3,CST,Accuracy,0.07617728531855955
"a=32,b=32",Blood-T-CD3,CST,MAE,0.6697494376946107
"a=32,b=32",Bone-Osteoblasts,CST,Pearson,0.2771274242155327
"a=32,b=32",Bone-Osteoblasts,CST,Spearman,0.3671876051316574
"a=32,b=32",Bone-Osteoblasts,CST,AUC,0.6104889695991391
"a=32,b=32",Bone-Osteoblasts,CST,Accuracy,0.18
"a=32,b=32",Bone-Osteoblasts,CST,MAE,0.5205588227957487
"a=32,b=32",Bone_marrow-Erythrocyte_progenitors,CST,Pearson,0.3858592080399288
"a=32,b=32",Bone_marrow-Erythrocyte_progenitors,CST,Spearman,0.4420369700895118
"a=32,b=32",Bone_marrow-Erythrocyte_progenitors,CST,AUC,0.764725173816083
"a=32,b=32",Bone_marrow-Erythrocyte_progenitors,CST,Accuracy,0.2345679012345679
"a=32,b=32",Bone_marrow-Erythrocyte_progenitors,CST,MAE,0.4973376434434343
"a=32,b=32",Breast-Basal-Epithelial,CST,Pearson,0.2780447453922202
"a=32,b=32",Breast-Basal-Epithelial,CST,Spearman,0.3105090012605046
"a=32,b=32",Breast-Basal-Epithelial,CST,AUC,0.7550210367547829
"a=32,b=32",Breast-Basal-Epithelial,CST,Accuracy,0.173053152039555
"a=32,b=32",Breast-Basal-Epithelial,CST,MAE,0.5455179388355118
"a=32,b=32",Breast-Luminal-Epithelial,CST,Pearson,0.4309095998710529
"a=32,b=32",Breast-Luminal-Epithelial,CST,Spearman,0.4557549149847589
"a=32,b=32",Breast-Luminal-Epithelial,CST,AUC,0.7654573054603303
"a=32,b=32",Breast-Luminal-Epithelial,CST,Accuracy,0.2492088607594937
"a=32,b=32",Breast-Luminal-Epithelial,CST,MAE,0.4857572836718888
"a=32,b=32",Colon-Fibroblasts,CST,Pearson,0.2286509630452506
"a=32,b=32",Colon-Fibroblasts,CST,Spearman,0.2286638477251527
"a=32,b=32",Colon-Fibroblasts,CST,AUC,0.6151041666666667
"a=32,b=32",Colon-Fibroblasts,CST,Accuracy,0.2052238805970149
"a=32,b=32",Colon-Fibroblasts,CST,MAE,0.3054529271686255
"a=32,b=32",Colon-Right-Epithelial,CST,Pearson,0.279618810552656
"a=32,b=32",Colon-Right-Epithelial,CST,Spearman,0.2946677185005774
"a=32,b=32",Colon-Right-Epithelial,CST,AUC,0.7603641652666293
"a=32,b=32",Colon-Right-Epithelial,CST,Accuracy,0.4463753723932473
"a=32,b=32",Colon-Right-Epithelial,CST,MAE,0.4523993183885514
"a=32,b=32",Cortex-Neuron,CST,Pearson,0.4683628877994939
"a=32,b=32",Cortex-Neuron,CST,Spearman,0.4779028576371588
"a=32,b=32",Cortex-Neuron,CST,AUC,0.7559930599703327
"a=32,b=32",Cortex-Neuron,CST,Accuracy,0.4724711907810499
"a=32,b=32",Cortex-Neuron,CST,MAE,0.3296128731511924
"a=32,b=32",Dermal-Fibroblasts,CST,Pearson,0.3318601339317004
"a=32,b=32",Dermal-Fibroblasts,CST,Spearman,0.3398049567200204
"a=32,b=32",Dermal-Fibroblasts,CST,AUC,0.738373482458656
"a=32,b=32",Dermal-Fibroblasts,CST,Accuracy,0.1357142857142857
"a=32,b=32",Dermal-Fibroblasts,CST,MAE,0.5063707758379834
"a=32,b=32",Epidermal-Keratinocytes,CST,Pearson,0.2659046527245021
"a=32,b=32",Epidermal-Keratinocytes,CST,Spearman,0.3633049238729822
"a=32,b=32",Epidermal-Keratinocytes,CST,AUC,0.6254076086956522
