chr,model,cell,corr,mse,count
chr5,Melody-MT,GSM5652302_Blood-Monocytes-Z000000TP.hg38,0.8473014286,0.02491799619,2973812
chr6,Melody-MT,GSM5652302_Blood-Monocytes-Z000000TP.hg38,0.8591687938,0.0245403444,2961266
chr7,Melody-MT,GSM5652302_Blood-Monocytes-Z000000TP.hg38,0.853897905,0.02436293456,3107290
chr8,Melody-MT,GSM5652302_Blood-Monocytes-Z000000TP.hg38,0.7845829844,0.03331174628,2574224
chr9,Melody-MT,GSM5652302_Blood-Monocytes-Z000000TP.hg38,0.7956724419,0.03595503896,2371394
chrX,Melody-MT,GSM5652302_Blood-Monocytes-Z000000TP.hg38,0.7586702154,0.02319945283,2291620
chr1,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8753539974,0.02439397282,4547534
chr10,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.7940881472,0.03419057085,2701700
chr11,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8643315773,0.02531470216,2588048
chr12,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8633033408,0.02475536293,2570148
chr13,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8274610434,0.02477324079,1607068
chr14,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8648903059,0.02474945818,1709060
chr15,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8669033547,0.02523153025,1707932
chr16,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8741246664,0.02429138796,2165164
chr17,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8909078508,0.02502061308,2339516
chr18,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8308799967,0.0251942145,1382434
chr19,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.9048019963,0.02359586879,2092578
chr2,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8550223276,0.02414513656,4304482
chr20,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8708479845,0.02519891764,1480274
chr21,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8411068876,0.02668104606,767542
chr22,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8749150963,0.02522909528,1173254
chr3,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8506076377,0.02375654193,3268946
chr4,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.831196246,0.02405418682,2934176
chr5,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8499656037,0.02431509244,2977298
chr6,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8608205751,0.02412308119,2964340
chr7,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.8568298165,0.02378800895,3113216
chr8,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.7865549059,0.0328550876,2576798
chr9,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.7979755442,0.03540081989,2378016
chrX,Melody-MT,GSM5652313_Blood-Granulocytes-Z000000TZ.hg38,0.7678823347,0.02122559975,2295036
chr1,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8643301133,0.02506849403,4550568
chr10,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.7864196882,0.03369986097,2699202
chr11,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8544565394,0.02613560845,2589162
chr12,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8551381844,0.02497262715,2568132
chr13,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8252089929,0.02501712763,1607880
chr14,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8543993896,0.02549534803,1707612
chr15,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8568798902,0.02540526256,1702928
chr16,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8610796055,0.0257536415,2164354
chr17,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8792449203,0.02582383223,2339904
chr18,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8206544877,0.02604611731,1380376
chr19,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8931601095,0.02534952126,2092988
chr2,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8434691974,0.02499140775,4309204
chr20,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8558139611,0.02622316078,1482898
chr21,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8201347598,0.02866199341,768306
chr22,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8559388498,0.02742407911,1175518
chr3,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8431771723,0.02416570532,3267254
chr4,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8259273525,0.02495146829,2930090
chr5,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8409304981,0.02489312705,2976924
chr6,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.853081592,0.02466901226,2960812
chr7,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.8451498852,0.02488304138,3114950
chr8,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.7821224428,0.03269917793,2580036
chr9,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.7865943339,0.03558997884,2388722
chrX,Melody-MT,GSM5652317_Blood-B-Z000000UB.hg38,0.806913515,0.03020054513,2280208
chr1,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8633537779,0.02757566845,4551842
chr10,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.7857588384,0.03733796097,2696056
chr11,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8567833055,0.02845363046,2583446
chr12,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8509047268,0.02768000623,2569732
chr13,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8244244002,0.02760487042,1606924
chr14,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.859355065,0.02691940643,1709652
chr15,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8563698782,0.02775823402,1703224
chr16,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8602062362,0.02831090367,2167026
chr17,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8792970795,0.0278561354,2339080
chr18,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8229348468,0.02864208728,1383848
chr19,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.899369306,0.025007396,2093828
chr2,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8445322159,0.02725495401,4305380
chr20,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8592175843,0.02848240392,1479394
chr21,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8313479092,0.03080749589,770402
chr22,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8601316393,0.02961063215,1176070
chr3,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8452707837,0.02613277378,3268984
chr4,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8263244052,0.02763097214,2935814
chr5,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8368877127,0.02779015991,2975618
chr6,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8526367532,0.02680722613,2958726
chr7,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8473864928,0.02670287809,3110414
chr8,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.7815560601,0.03602404258,2576948
chr9,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.791087577,0.0386540399,2389810
chrX,Melody-MT,GSM5652321_Epidermal-Keratinocytes-Z00000424.hg38,0.8118860615,0.03163045807,2280020
chr1,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8617062276,0.02962495801,4550332
chr10,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.7787386087,0.0415553511,2696414
chr11,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8552765593,0.03028927527,2584090
chr12,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8513726274,0.03019143715,2566924
chr13,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8241738505,0.03094034782,1607794
chr14,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.854650922,0.02985549587,1709354
chr15,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8538070371,0.03041527998,1704086
chr16,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8591615021,0.03023600973,2164360
chr17,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8779095984,0.02910265011,2338858
chr18,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8254830296,0.03206423112,1380568
chr19,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8914340391,0.02748213693,2094170
chr2,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8428395578,0.03026268078,4307352
chr20,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.855362426,0.03064166727,1481046
chr21,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8303606044,0.0342448956,772008
chr22,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8621097971,0.03070146002,1173042
chr3,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8415632535,0.02991188605,3268482
chr4,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8245095237,0.03171848755,2930066
chr5,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8374092881,0.03049463719,2976954
chr6,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8477695054,0.030410218,2959320
chr7,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8459242834,0.0297371067,3108134
chr8,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.77506721,0.04129209999,2580630
chr9,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.7831074758,0.04333724891,2384762
chrX,Melody-MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF.hg38,0.8047516657,0.03804812096,2283912
chr1,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8706119188,0.0279648739,4556970
chr10,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.7915700186,0.0390259338,2698826
chr11,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8637197882,0.0290340346,2590194
chr12,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8623169328,0.02782834863,2575894
chr13,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8299051998,0.02959326851,1608040
chr14,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.864901536,0.02771499796,1707738
chr15,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8660827898,0.02805488125,1709422
chr16,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8705268424,0.02757315392,2169034
chr17,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.89089131,0.02630163628,2348294
chr18,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8296534651,0.03060512256,1381986
chr19,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.9058521147,0.02446145468,2096712
chr2,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8526367401,0.02826140865,4310088
chr20,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8679124816,0.02820009561,1484216
chr21,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8417436233,0.0309255744,771566
chr22,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.873207502,0.02781061666,1176066
chr3,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8500652217,0.02807306614,3268988
chr4,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.829949303,0.03003031286,2933200
chr5,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8462807575,0.0289159779,2981008
chr6,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8530532758,0.02936208108,2963470
chr7,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.8517461358,0.02855015414,3110434
chr8,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.7863095471,0.0382039036,2577284
chr9,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.7944935406,0.04044794548,2387992
chrX,Melody-MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD.hg38,0.7868443049,0.02281721124,2297372
chr1,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8835021983,0.02320646155,4558838
chr10,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.7996028698,0.03488870586,2701930
chr11,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8731768374,0.02500450499,2595326
chr12,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8694213567,0.02440649067,2570280
chr13,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8411111531,0.02551708073,1607902
chr14,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8734704196,0.02412548347,1711922
chr15,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8741748826,0.02437834709,1708060
chr16,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8842358514,0.02304199733,2170702
chr17,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8980330858,0.02286582502,2343692
chr18,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.840326033,0.02634301267,1387716
chr19,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.9155030497,0.02061938373,2097634
chr2,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8613224162,0.02434320252,4311266
chr20,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8792037369,0.02396254067,1481524
chr21,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8523756377,0.02652053517,771966
chr22,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8862052774,0.02323483191,1179196
chr3,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8613092262,0.02390591911,3270362
chr4,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.842033213,0.02575991238,2933268
chr5,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8559267724,0.02486836332,2980908
chr6,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8666638958,0.02439351719,2964840
chr7,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.864510324,0.02389550306,3113272
chr8,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.7940044234,0.03415615055,2581516
chr9,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8061351072,0.03558749593,2388518
chrX,Melody-MT,GSM5652338_Prostate-Epithelial-Z000000RV.hg38,0.8207828908,0.03107372526,2283512
chr1,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8585446773,0.03006321261,4559268
chr10,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.7750631502,0.04219776183,2702234
chr11,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8502602994,0.03122137183,2586916
chr12,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8454094966,0.03083529879,2568072
chr13,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8186197407,0.03177812531,1608902
chr14,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8492613996,0.03038109546,1713214
chr15,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.84957287,0.03097392581,1713484
chr16,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8554696436,0.03003926419,2172700
chr17,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8726991186,0.02947428146,2347344
chr18,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8163368205,0.0329261645,1387928
chr19,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8890717005,0.02782014151,2099694
chr2,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8364068923,0.03097441972,4315178
chr20,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8523059706,0.03106023511,1480854
chr21,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8276599704,0.03335061501,772206
chr22,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8573829244,0.03021287046,1180472
chr3,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8364558919,0.03045332342,3270876
chr4,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8185018621,0.03243046625,2932438
chr5,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8316840388,0.03155012219,2984722
chr6,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8457099968,0.03061756836,2961480
chr7,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.8381408771,0.03056440992,3119858
chr8,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.7717289552,0.04125905722,2580988
chr9,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.7808360104,0.04283910784,2392234
chrX,Melody-MT,GSM5652342_Bladder-Epithelial-Z000000QM.hg38,0.7864399787,0.04123390949,2287788
chr1,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8742406064,0.02516541204,4556468
chr10,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.7960386223,0.03538122214,2704216
chr11,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8666878856,0.02634525082,2587028
chr12,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8649476401,0.02495759436,2569966
chr13,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8321847323,0.02639866233,1609112
chr14,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8684730012,0.02508537852,1709830
chr15,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8671287181,0.02555988475,1708402
chr16,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8722240723,0.02546406471,2169494
chr17,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8925708994,0.02438016732,2345382
chr18,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8292351061,0.02754037547,1387518
chr19,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.9089255927,0.02231809858,2098868
chr2,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8541128438,0.02548319289,4311150
chr20,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8678447153,0.02632475314,1486030
chr21,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8426311474,0.02829815668,771794
chr22,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8760394029,0.02569301124,1178194
chr3,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8542982229,0.0246808856,3270868
chr4,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8339035624,0.02644636465,2933198
chr5,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.848532777,0.02604287513,2982518
chr6,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8590562078,0.02551925348,2961548
chr7,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.858294444,0.02467458365,3117266
chr8,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.788346771,0.03444013533,2580452
chr9,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.8024069068,0.03609775547,2387918
chrX,Melody-MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38,0.7694191635,0.0230697176,2298430
chr1,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8569502642,0.02975749824,4553040
chr10,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.7771520398,0.03959154439,2700938
chr11,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8434865828,0.03211968505,2592754
chr12,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8467829795,0.02907546654,2566386
chr13,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8132519353,0.02995511932,1608116
chr14,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8479137311,0.03002859623,1709830
chr15,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8467297432,0.03045340651,1707812
chr16,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8545470361,0.03060639287,2165378
chr17,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8694649525,0.03112741685,2345580
chr18,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8155064522,0.03026708353,1387796
chr19,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8911439157,0.02769024534,2095554
chr2,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8352365013,0.02944376839,4307514
chr20,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8508010119,0.03140014954,1480010
chr21,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8248447607,0.03292005262,769716
chr22,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8549703542,0.03186678163,1174042
chr3,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8367275408,0.028326646,3265476
chr4,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8175585666,0.02935412195,2928366
chr5,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8298082135,0.02992465822,2983120
chr6,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8431384835,0.02894859418,2963476
chr7,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.8421665588,0.02849774312,3115694
chr8,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.7689596834,0.03860956515,2577978
chr9,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.7833471975,0.04113934696,2380816
chrX,Melody-MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38,0.7600860753,0.02540758992,2293560
chr1,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8819960006,0.02437958547,4562662
chr10,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8036163721,0.03520227662,2705436
chr11,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8720083918,0.02580577752,2598790
chr12,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8724810731,0.02454107172,2574308
chr13,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8416485344,0.02628540042,1608948
chr14,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8738976396,0.02467889798,1711992
chr15,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8725397453,0.02529132339,1710522
chr16,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8783252246,0.02443651543,2170678
chr17,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8967663358,0.02370133975,2346622
chr18,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8415819017,0.02660681814,1387620
chr19,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.909052134,0.02227913263,2100676
chr2,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8627618685,0.02490663521,4316540
chr20,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8759957517,0.02484051952,1483980
chr21,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.846779134,0.02782002505,771058
chr22,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8780765499,0.0250872547,1177064
chr3,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8606309324,0.0248230469,3272880
chr4,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8428013029,0.02639723165,2938696
chr5,Melody-MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38,0.8579923841,0.02534485097,2987554
